mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13.448074054718017,0.03954042589131617,0.4186518669128418,0.0021188352855484927,10,auto,300,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 300}",0.839545971517979,0.817900516550506,0.8074423733892084,0.823324375993062,0.8131401501429238,0.8202706775187358,0.010971686321086084,76
22.105446910858156,0.24911446179828697,0.6807262897491455,0.00656642832203257,10,auto,500,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 500}",0.8391103694137954,0.8183409982422934,0.8089320982965228,0.8226455857931729,0.8131302340463228,0.8204318571584215,0.010428012845241167,74
24.368533086776733,0.36227310194579965,0.7552384376525879,0.010723382691971834,10,auto,550,"{'max_depth': 10, 'max_features': 'auto', 'n_estimators': 550}",0.8392981675961622,0.8194916577515282,0.8101973621740699,0.8232804597046293,0.8120932747710705,0.820872184399492,0.01037538996224624,73
5.24701247215271,0.019387578848538638,0.14543871879577636,0.0007082042461415633,10,6,100,"{'max_depth': 10, 'max_features': 6, 'n_estimators': 100}",0.843468764309061,0.8166997423577745,0.8085596670696943,0.8230251385802879,0.8133814418268888,0.8210269508287414,0.012167493184326044,72
7.7780115604400635,0.06272625619729072,0.2134248733520508,0.002599195367304183,10,6,150,"{'max_depth': 10, 'max_features': 6, 'n_estimators': 150}",0.8401031676700154,0.8180909523477938,0.8106869035033857,0.8247845596132624,0.8129762040124493,0.8213283574293813,0.010563319867627097,71
10.195204496383667,0.04845932773814361,0.2764306545257568,0.0011250289644447657,10,6,200,"{'max_depth': 10, 'max_features': 6, 'n_estimators': 200}",0.8418934487975641,0.8182576496107935,0.8086597645559417,0.8241084070282942,0.816215594450159,0.8218269728885506,0.011184555503508558,70
15.262056446075439,0.07824058037997701,0.4109357833862305,0.0018029502671100006,10,6,300,"{'max_depth': 10, 'max_features': 6, 'n_estimators': 300}",0.842051441931325,0.8179168697630156,0.8103660376482604,0.8251271857914849,0.813942031821415,0.8218807133911004,0.011213566352640956,69
25.40631194114685,0.0814191518651968,0.6791327953338623,0.001895798458570125,10,6,500,"{'max_depth': 10, 'max_features': 6, 'n_estimators': 500}",0.8419749510986194,0.817296107091386,0.8109829757782547,0.8256106606064826,0.8146669645902802,0.8221063318330046,0.011038603613069246,67
27.898010206222533,0.11233741158905146,0.7448221206665039,0.002032603354929366,10,6,550,"{'max_depth': 10, 'max_features': 6, 'n_estimators': 550}",0.841354584069228,0.8176726266213419,0.8107648450242977,0.8259192615522257,0.8146062780790801,0.8220635190692347,0.010858750883753121,68
6.51824722290039,0.03877096529866894,0.1429959774017334,0.0013426953531449812,10,8,100,"{'max_depth': 10, 'max_features': 8, 'n_estimators': 100}",0.8421341311590946,0.8152752984197521,0.8132550172711026,0.8289132182489192,0.8140869390464152,0.8227329208290568,0.011267677909025796,65
9.818927097320557,0.16642591109635207,0.21019392013549804,0.0007960998698813686,10,8,150,"{'max_depth': 10, 'max_features': 8, 'n_estimators': 150}",0.8427675543823445,0.8171708203826441,0.8126520585001888,0.8272999210825616,0.8157843103553135,0.8231349329406106,0.010975243946502906,60
13.27462396621704,0.37025266291441156,0.28503999710083006,0.013355481285252206,10,8,200,"{'max_depth': 10, 'max_features': 8, 'n_estimators': 200}",0.8425353123885607,0.8176691977219448,0.8124799541266015,0.8273700816394571,0.8143345770322047,0.8228778245817537,0.011089001603453566,64
19.627759981155396,0.13303388424106488,0.41620526313781736,0.00277565633770543,10,8,300,"{'max_depth': 10, 'max_features': 8, 'n_estimators': 300}",0.8432187184145613,0.8178116289276723,0.8118999426054994,0.828664754923372,0.814699753816375,0.8232589597374961,0.011485427960638847,58
33.81850166320801,1.8172086582219884,0.7088641166687012,0.037416034423018586,10,8,500,"{'max_depth': 10, 'max_features': 8, 'n_estimators': 500}",0.8423845726958323,0.8179502355917646,0.8111197361119022,0.8284145771481263,0.8154767791460522,0.8230691801387355,0.011209772678175392,61
37.21919422149658,1.5273346503227585,0.7845800399780274,0.06538382913401836,10,8,550,"{'max_depth': 10, 'max_features': 8, 'n_estimators': 550}",0.8431653067124134,0.8179410039395416,0.8112936868159345,0.8284904085771017,0.8153358383596926,0.8232452488809369,0.011470431807330811,59
8.379678535461426,0.4653894906290257,0.14661808013916017,0.0011132453916244006,10,10,100,"{'max_depth': 10, 'max_features': 10, 'n_estimators': 100}",0.8415622962442473,0.8168181712677222,0.8105974883575677,0.8275805633101435,0.8141225047795586,0.8221362047918479,0.011248616930042022,66
12.997881364822387,0.41521723290475393,0.24035439491271973,0.02110865478829661,10,10,150,"{'max_depth': 10, 'max_features': 10, 'n_estimators': 150}",0.8421002378073612,0.8170973628070977,0.8126809403835726,0.8279296516449222,0.8149368146324567,0.8229490014550821,0.010912805513248146,62
17.505031538009643,0.19580802930404703,0.3046717166900635,0.0030389822989086487,10,10,200,"{'max_depth': 10, 'max_features': 10, 'n_estimators': 200}",0.8419898536229224,0.8173522882892008,0.8141249026720094,0.8290606609229964,0.8143274374426519,0.8233710285899563,0.01079384252091396,57
25.260989284515382,0.6908565297334527,0.4519521713256836,0.029698073834313082,10,10,300,"{'max_depth': 10, 'max_features': 10, 'n_estimators': 300}",0.8433433457195729,0.8176161816620349,0.8116566226290479,0.8296261655620336,0.8158424847887078,0.8236169600722795,0.011530328013925083,52
41.430190849304196,0.7142493697326581,0.7023151397705079,0.005788908572155228,10,10,500,"{'max_depth': 10, 'max_features': 10, 'n_estimators': 500}",0.8428390337467002,0.817825344525261,0.8126452007013945,0.8283310966358804,0.8154290496677445,0.8234139450553961,0.011067694570501108,56
45.16928482055664,1.3529023120212822,0.7769268989562989,0.0256154545154649,10,10,550,"{'max_depth': 10, 'max_features': 10, 'n_estimators': 550}",0.8421965107519735,0.8171573685465475,0.8139041343031316,0.8295235623416113,0.8157881445793327,0.8237139441045194,0.010746127520540447,50
4.527494430541992,0.014520812714791208,0.17075071334838868,0.0011688267748856506,15,4,100,"{'max_depth': 15, 'max_features': 4, 'n_estimators': 100}",0.8166256253784977,0.7989675847676682,0.7788387583797026,0.8012769485116467,0.7904527821922771,0.7972323398459584,0.01248803987084326,150
6.810382413864136,0.029038103660505243,0.25512104034423827,0.0027874489721473167,15,4,150,"{'max_depth': 15, 'max_features': 4, 'n_estimators': 150}",0.8178464454446279,0.8007181697906577,0.7834719927497242,0.796122785194751,0.7966376499644343,0.798959408628839,0.01107348587320632,142
9.31410813331604,0.2843210443247155,0.34945006370544435,0.015683473430502106,15,4,200,"{'max_depth': 15, 'max_features': 4, 'n_estimators': 200}",0.8167569786015577,0.7984891214210204,0.7861533920782928,0.7988802797137872,0.7936731337245123,0.7987905811078341,0.010087389919841379,143
14.342824506759644,0.4157185918793692,0.5309452056884766,0.021105824829892754,15,4,300,"{'max_depth': 15, 'max_features': 4, 'n_estimators': 300}",0.8167589568127483,0.8010184622494003,0.7844799572917392,0.7949242529747022,0.7926984475359161,0.7979760153729012,0.01078299524128787,149
24.08114562034607,1.1499772105702366,0.8489415168762207,0.008364415465571515,15,4,500,"{'max_depth': 15, 'max_features': 4, 'n_estimators': 500}",0.8156417950130087,0.8004558589867761,0.7844680880245952,0.8003704002633395,0.7927036039061489,0.7987279492387737,0.010309198561229636,146
25.263731908798217,0.3318611631391709,0.9568165302276611,0.038962848942005114,15,4,550,"{'max_depth': 15, 'max_features': 4, 'n_estimators': 550}",0.8163544785646312,0.8011632673085568,0.7829062243491949,0.7999011685689145,0.7934533930238277,0.7987557063630251,0.010919210806915963,145
5.708543872833252,0.19313841067817858,0.1833052158355713,0.008421367013357339,15,auto,100,"{'max_depth': 15, 'max_features': 'auto', 'n_estimators': 100}",0.8249740722453278,0.8026980954310179,0.7897310529569773,0.8022771320896451,0.7959559513767508,0.8031272608199437,0.011908619865318189,132
8.386504125595092,0.2681856871226566,0.2639159202575684,0.009264672340351233,15,auto,150,"{'max_depth': 15, 'max_features': 'auto', 'n_estimators': 150}",0.8211410902423018,0.8024529291241219,0.788351580353356,0.8066223389103064,0.7943598564678072,0.8025855590195787,0.011232891459223737,137
11.580578327178955,0.41556922452687606,0.36384172439575196,0.013631044246179407,15,auto,200,"{'max_depth': 15, 'max_features': 'auto', 'n_estimators': 200}",0.8201873286869108,0.8022365128198635,0.7889598143541113,0.8044842882554393,0.797647240813067,0.8027030369858783,0.010232577392005468,136
16.779638147354127,0.7099081639819685,0.5380446910858154,0.04989380920176636,15,auto,300,"{'max_depth': 15, 'max_features': 'auto', 'n_estimators': 300}",0.8213534182434328,0.8030730323920214,0.7894380139392673,0.8047055841473013,0.7983904191996785,0.8033920935843403,0.010432347064816995,130
27.69531102180481,0.902854511309427,0.8896346092224121,0.04413424532559287,15,auto,500,"{'max_depth': 15, 'max_features': 'auto', 'n_estimators': 500}",0.8225602589504826,0.8024410598569779,0.7906518443258573,0.806609150835702,0.7994436408733567,0.8043411909684753,0.010507833142653012,127
31.16394672393799,0.7097590649408793,0.9822287559509277,0.0386497201142472,15,auto,550,"{'max_depth': 15, 'max_features': 'auto', 'n_estimators': 550}",0.8239963083941568,0.8038867365951134,0.7918336276911585,0.8053002344312142,0.7977335769608089,0.8045500968144903,0.010838186452595431,126
6.772201156616211,0.05325677148749163,0.19019656181335448,0.002625265550334312,15,6,100,"{'max_depth': 15, 'max_features': 6, 'n_estimators': 100}",0.821419490497201,0.8023938465498941,0.7910311333514801,0.808544237022407,0.7974400605014107,0.8041657535844786,0.010370683731766023,128
9.72915186882019,0.4423464508941805,0.27610368728637696,0.028981629436250576,15,6,150,"{'max_depth': 15, 'max_features': 6, 'n_estimators': 150}",0.82366515584084,0.8067219088735695,0.7939718102267715,0.8082602977761741,0.7976896817065207,0.806061770884775,0.010309291832988189,124
13.397312641143799,0.7970897116740988,0.36485276222229,0.014385290421691612,15,6,200,"{'max_depth': 15, 'max_features': 6, 'n_estimators': 200}",0.8250351330307462,0.8024328832507233,0.7938852964573666,0.8099144779738053,0.7987623389295375,0.8060060259284357,0.01085848375553692,125
20.124259567260744,0.5530674375113523,0.5335969924926758,0.02160379198625608,15,6,300,"{'max_depth': 15, 'max_features': 6, 'n_estimators': 300}",0.8262402592880973,0.8044241506352433,0.7942367586455741,0.8068369088841201,0.7996613983547213,0.8062798951615513,0.010872091107260274,123
31.295524263381957,0.3316919424103541,0.8561906337738037,0.011143533206562228,15,6,500,"{'max_depth': 15, 'max_features': 6, 'n_estimators': 500}",0.8250768073464961,0.8046296208375799,0.7935772230346076,0.8096868518061333,0.8012093671414935,0.8068359740332621,0.0105183333434528,119
36.883590126037596,1.8686354901699602,1.0276305198669433,0.0782843436720639,15,6,550,"{'max_depth': 15, 'max_features': 6, 'n_estimators': 550}",0.8259629140791663,0.8054151025610186,0.7947019020368717,0.8111089218907268,0.8008932419818444,0.8076164165099255,0.010636005921439602,117
8.747458124160767,0.1231974830268406,0.19227662086486816,0.0019398366245963288,15,8,100,"{'max_depth': 15, 'max_features': 8, 'n_estimators': 100}",0.8296911827698332,0.8076607679046577,0.7994955033940829,0.8157759177317355,0.8040186634159497,0.8113284070432518,0.010619542562909659,110
12.370879983901977,0.5484540763294687,0.2626214504241943,0.011993222407713985,15,8,150,"{'max_depth': 15, 'max_features': 8, 'n_estimators': 150}",0.8288131207626717,0.8090422187194695,0.7977443908481092,0.8183142264508465,0.7997526264434531,0.81073331664491,0.011631827657517737,114
16.654737997055054,0.7180938487171076,0.3620731353759766,0.02045975068787081,15,8,200,"{'max_depth': 15, 'max_features': 8, 'n_estimators': 200}",0.8283527250782317,0.8078053092023221,0.8002259908464211,0.8158739051260464,0.8016378747292905,0.8107791609964623,0.010378466954320386,113
26.404025268554687,0.35141857086563977,0.6049367904663085,0.05137833136028026,15,8,300,"{'max_depth': 15, 'max_features': 8, 'n_estimators': 300}",0.8317718653001711,0.8074957850913564,0.7988152625059874,0.8167666058960189,0.8012524691080537,0.8112203975803176,0.012002024533842665,111
42.49883131980896,1.5284066198194715,0.9102062702178955,0.04671921267706451,15,8,500,"{'max_depth': 15, 'max_features': 8, 'n_estimators': 500}",0.8298111942487334,0.8070746898692376,0.8008922523754359,0.815813239982866,0.8031559630116376,0.8113494678975821,0.010540599670591635,109
47.826829719543454,1.4642496113270884,1.0391590595245361,0.05400097272134049,15,8,550,"{'max_depth': 15, 'max_features': 8, 'n_estimators': 550}",0.8299455807289524,0.8087479927750452,0.7985966042290462,0.8157943810361817,0.8027919761590595,0.8111753069856571,0.011027736617700496,112
10.61936297416687,0.05186318324583519,0.1930013656616211,0.0025929316394033845,15,10,100,"{'max_depth': 15, 'max_features': 10, 'n_estimators': 100}",0.8306602424917653,0.8064407391230037,0.8016165414327102,0.8167461643803822,0.80403043051725,0.8118988235890223,0.010704346536841049,108
15.491499519348144,0.6109726520456445,0.278793478012085,0.012687293289942206,15,10,150,"{'max_depth': 15, 'max_features': 10, 'n_estimators': 150}",0.8338306556266657,0.8076594490971971,0.7996079976704584,0.8176471736373554,0.8032294743411084,0.8123949500745571,0.012304571439769959,107
21.419577074050903,0.22485597298563587,0.38836016654968264,0.015754004789294517,15,10,200,"{'max_depth': 15, 'max_features': 10, 'n_estimators': 200}",0.82974696832541,0.8104224826075672,0.8015126194048274,0.820217265616263,0.8019440837923384,0.8127686839492811,0.010891456537386084,106
32.20463652610779,0.18511358978897965,0.6200868606567382,0.06425135466656827,15,10,300,"{'max_depth': 15, 'max_features': 10, 'n_estimators': 300}",0.8320985339081224,0.8093473907658157,0.802387384393338,0.8198734525113258,0.8038392481747771,0.8135092019506758,0.011140829879035306,103
53.9232262134552,2.23517226578108,0.944341516494751,0.046278263897919565,15,10,500,"{'max_depth': 15, 'max_features': 10, 'n_estimators': 500}",0.8316622724002084,0.8101364332693975,0.8032837778241998,0.8214995421100497,0.8052494493261021,0.8143662949859916,0.010713214651215993,100
54.73243627548218,0.7439326556506484,1.0285974502563477,0.074111306439382,15,10,550,"{'max_depth': 15, 'max_features': 10, 'n_estimators': 550}",0.8308589867760537,0.8093041338811132,0.8029240071489915,0.8191267437272243,0.8040773667078296,0.8132582476482424,0.010497098468587292,105
